title,creator,description,date,date_approximate,subject,source,publisher,identifier,format,type,rights,rightsstatement,language,digital_specifications,date_digital,location,latitude,longitude,cdm_url,cdmid,objectid,display_template,filename,object_location,image_small,image_thumb,errors
Close-up of Conopthorus monticolae Larvae,"Portman, Roland W.",Conopthorus monticolae larvae on a Douglas Fir cone.,1960,,larvae; cone (fruit); parasites;,John A. Schenk Papers (MG376),University of Idaho,MG376_F168_M1,image/jpeg,Image;StillImage,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/217,217,forestryresearch217,image,forestryresearch217.jpg,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch217.jpg,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch217_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch217_th.jpg,
Conopthorus monticolae Larvae,"Portman, Roland W.",Conopthorus monticolae larvae on a Douglas Fir cone.,1960,,cone (fruit); parasites; larvae;,John A. Schenk Papers (MG376),University of Idaho,MG376_F168_M2,image/jpeg,Image;StillImage,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/218,218,forestryresearch218,image,forestryresearch218.jpg,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch218.jpg,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch218_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch218_th.jpg,
Conopthorus monticolae Eggs,"Portman, Roland W.",Conopthorus monticolae eggs in a Douglas Fir cone.,1960,,cone (fruit); parasites; eggs (biological bodies);,John A. Schenk Papers (MG376),University of Idaho,MG376_F168_M3,image/jpeg,Image;StillImage,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/219,219,forestryresearch219,image,forestryresearch219.jpg,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch219.jpg,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch219_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch219_th.jpg,
Adult Conopthorus monticolae,"Portman, Roland W.",An adult Conopthorus monticolae on a Douglas Fir cone.,1960,,wood borers (beetles); cone (fruit); parasites; wildlife;,John A. Schenk Papers (MG376),University of Idaho,MG376_F168_M4,image/jpeg,Image;StillImage,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/220,220,forestryresearch220,image,forestryresearch220.jpg,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch220.jpg,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch220_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch220_th.jpg,
Infected White Pine Cone,"Schenk, John A.",Webbed frass accumulation on surface of western white pine cone (northern Idaho) infested by Eucosma rescissoriana.,1961,yes,cone (fruit); parasites;,John A. Schenk Papers (MG376),University of Idaho,MG376_F169_M2,image/jpeg,Image;StillImage,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/221,221,forestryresearch221,image,forestryresearch221.jpg,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch221.jpg,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch221_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch221_th.jpg,
Environmental Monitoring,"Schofield, Phil",Environmental Monitoring,1974,,portraits; fieldwork (research);,ID Dept of Lands,,ddt_spray_photos16,image/jpeg,Image;StillImage,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/222,222,forestryresearch222,image,forestryresearch222.jpg,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch222.jpg,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch222_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch222_th.jpg,
Western White Pine Cones,"Schenk, John A.","Western white pine cones (northern Idaho) with 100% (left), and 50% (right) damage by Eucosma rescissoriana larvae.  Non-infected cone is shown in center.",1961,yes,cone (fruit);,John A. Schenk Papers (MG376),University of Idaho,MG376_F169_M3,image/jpeg,Image;StillImage,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/223,223,forestryresearch223,image,forestryresearch223.jpg,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch223.jpg,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch223_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch223_th.jpg,
Dioryctria abietivorella,"Schenk, John A.",An adult Fir Coneworm.,1961,yes,moths; parasites; wildlife;,John A. Schenk Papers (MG376),University of Idaho,MG376_F169_M4,image/jpeg,Image;StillImage,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/224,224,forestryresearch224,image,forestryresearch224.jpg,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch224.jpg,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch224_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch224_th.jpg,
Sand Cocoon,"Schenk, John A.",Dioryctria abietivorella cocoon of sand.,1961-09-25,,larvae; sand;,John A. Schenk Papers (MG376),University of Idaho,MG376_F169_M5,image/jpeg,Image;StillImage,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/225,225,forestryresearch225,image,forestryresearch225.jpg,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch225.jpg,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch225_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch225_th.jpg,
Defoliation,"Miller, D.L.","Defoliation in a second growth stand of Douglas Fir and Ponderosa Pine.  Near La Grande, Oregon.  The past years defoliation shows.",1973-06-01,,forests (plant communities);,John A. Schenk Papers (MG376),University of Idaho,MG376_F171_M1,image/jpeg,Image;StillImage,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,"La Grande, OR",45.3233,-118.0869,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/226,226,forestryresearch226,image,forestryresearch226.jpg,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch226.jpg,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch226_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch226_th.jpg,
Adult Eucosma rescissoriana,"Schenk, John A.",Two adult Eucosma rescissoriana,1961,yes,moths; parasites; wildlife;,John A. Schenk Papers (MG376),University of Idaho,MG376_F169_M1,image/jpeg,Image;StillImage,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/227,227,forestryresearch227,image,forestryresearch227.jpg,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch227.jpg,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch227_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch227_th.jpg,
Douglas Fir Tussock Moth Adult,"Kline, L.N.",A male adult Douglas Fir Tussock Moth.,1973,yes,moths; parasites; wildlife;,John A. Schenk Papers (MG376),University of Idaho,MG376_F171_M2,image/jpeg,Image;StillImage,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/228,228,forestryresearch228,image,forestryresearch228.jpg,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch228.jpg,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch228_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch228_th.jpg,
Protective Packaging,"Hesseldahl, N.L., Benson, Darren","After lifting, young trees are placed in protective packaging for their journey to the planting site.",1980,yes,group portraits; boxes (containers); portraits; nurseries (horticulture);,American Society of Foresters (MG90),Journal of Forestry,MG90_B04_F121_06,image/jpeg,Image;StillImage,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,Coeur d'Alene Tree Nursery,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/229,229,forestryresearch229,image,forestryresearch229.jpg,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch229.jpg,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch229_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch229_th.jpg,
Nursery Seedbeds,"Hesseldahl, N.L., Benson, Darren","These thriving two year-old seedlings are almost ready for their journey from nursery seedbeds to their planting site, where they will be ready for harvest in 80-100 years.",1980,yes,group portraits; tractors (agricultural equipment); nurseries (horticulture); trees; scale (relative size);,American Society of Foresters (MG90),Journal of Forestry,MG90_B04_F121_07,image/jpeg,Image;StillImage,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,Coeur d'Alene Tree Nursery,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/230,230,forestryresearch230,image,forestryresearch230.jpg,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch230.jpg,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch230_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch230_th.jpg,
