title,authors,date,archival date,editors,subject,publisher,identifier,format original,format,filename,Source,type,findingaid,digital collection,language,rights,rightsstatement,full text,objectid,display_template,object_location,image_small,image_thumb
"Turning Wheel, Spring 2006","Taylor, Nathaniel H.; Evershed, Sarah; Fish, Adam; Knabb, Ken; Dancer, Daniel; Griswold, Anna Brown; Jonsson, Bonnie O'Brien; Tyler, Billy; Moon, Susan; Masters, Jarvis Jay; Williams, Bill; Ikeda-Nash, Mushim; Eldridge, Jan; McKernan, John; Localio, Laura; Wilson, Everett; Smith, Larry; Zwehl-Burke, Pamela; Eldridge, Jan; Watson, Lawrence; Lancet, Marc; Desuyo, Hedy; Santikaro",2006,2006,"Moon, Susan; DeDonato, Colette; Brown, Jim; Eldridge, Jan; Boucher, Sandy; Brown, Jim; Duerr, Maia; Ellis, John W.; Herskovits, Annette; Morris, Paul; Theberge, Rene; Markowitz, Rachel",Buddhism; newsletters; education,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-spring2006,newsletter,application/pdf,turningwheel-spring2006.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf092,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-spring2006.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-spring2006_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-spring2006_th.jpg
"Turning Wheel, Summer 2006","Cajee, Mas'ood; Tyler, Billy; DeDonato, Colette; Fischer, Norman; Oldershaw, Barbara; Senauke, Alan; Ruether, Rosemary Radford; Rothberg, Donald; Kim, Nami; Eldridge, Jan; Hard, Sally-Ann; Gott, George; Rossi, Doc; Chadly, Khadijah; Byrd, David; Kokin, Lisa; See, Prudence; Van Male, Katrina; TeSelle, Davis; Santikaro",2006,2006,"Moon, Susan; DeDonato, Colette; Brown, Jim; Consultant, Art; Eldridge, Jan; Boucher, Sandy; Duerr, Maia; Ellis, John W.; Herskovits, Annette; Morris, Paul; Rosa, Francesca; Schellin, Sozan; Theberge, Rene; Markowitz, Rachel; Watson, Lawrence",Buddhism; newsletters; dialogues,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-summer2006,newsletter,application/pdf,turningwheel-summer2006.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf093,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-summer2006.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-summer2006_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-summer2006_th.jpg
"Turning Wheel, Fall/Winter 2006","Aitken, Robert; Wilson, Chris; Moon, Susan; Thurman, Robert; Delgado, Aidan; Boesing, Martha; Mintie, Daniel; Foster, Nelson; Veiluva, Michael; Loy, David; Herskovits, Annette; Hanh, Thich Nhat; Howe, Margaret; Takayuki, Zoshi; Trail, Pepper; Moody, Stuart; Williams, Matthew S.; Ames, Diane Patenaude; Jensen, Lin; Ikeda-Nash, Mushim; Austin, Don; Baraz, James; Benzamin-Miki, Michele; Chavis, Melody Ermachild; Dharma, Suhita; Duerr, Maia; Fisher-Smith, Dot; Grant, David; Green, Tova; Habito, Ruben L.F.; Hoogstra, Heidi Enji; Jones, Ken; Keil, Larry; Kraft, Kenneth; Leighton, Taigen; LeMay, Michael; Poore, Deborah; Maat, Bob; MacMichael, Lynn; Minogue, Kuya; Newman, Naomi; Macy, Joanna; Norberg-Hodge, Helena; Read, Rupert; Reed, Caitriona; Scherer, Francisco Eymael Garcia; Tyler, Billy; Urbanic, Lisa; Wark, Richard; Watts, Jonathan; Wenger, Barbara; Zeidenstein, Sondra; Brown, Jim; Leighton, Taigen Dan; Eldridge, Jan; Senauke, Alan; Gach, Gary; Un, Ko; Black, Robin; Scott, Maylie; Khamis, Zahi; Chadly, Khadijah; Desuyo, Hedi; Mateo, Hamlet; Van, Katrina; Santikaro; Anonymous",2006,2006,"Moon, Susan; Aitken, Robert; Macy, Joanna; DeDonato, Colette; Brown, Jim; Eldridge, Jan; Boucher, Sandy; Ellis, John W; Herskovits, Annette; Morris, Paul; Rosa, Francesca; Schellin, Sozan; Schellin, Sozan; Stewart, Jon; Theberge, Rene; Markowitz, Rachel",Buddhism; newsletters; acknowledgements ,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-fallwinter2006,newsletter,application/pdf,turningwheel-fallwinter2006.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf094,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-fallwinter2006.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-fallwinter2006_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-fallwinter2006_th.jpg
"Turning Wheel, Spring 2007","Keyes, Swan; Filiatreaux, Lynn; Lester, Toni; Fahim, Urusa; Kivel, Paul; Hall, Patricia Wong; Moon, Susan; Duerr, Maia; Ikeda-Nash, Mushim; Adams, Sheridan; Lion, Diana; Duran, Bonnie; Martinez, Marcos; Yardley, Meg; Bobrow, Joseph; Jones, Ken; Messer, Ari; Herskovits, Annette; Brown, Jim; Steinberg, Steven K.; Zhicheng-Mingde, Desmond Kon; Fortes, John Yoyogi; Wickenhiser-Schaudt, Carol; Mateo, Hamlet; Eldridge, Jan",2007,2007,"Moon, Susan; DeDonato, Colette; Ikeda-Nash, Mushim; Keyes, Swan; Liu, Kenji; Brown, Jim; Eldridge, Jan; Stout, Meredith; Boucher, Sandy; Duerr, Maia; Ellis, John; Herskovits, Annette; Messer, Ari; Morris, Paul; Payne, Karen; Richstatter, Katje; Schellin, Sozan; Theberge, Rene; Markowitz, Rachel",Buddhism; newsletters; racial discrimination ,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-spring2007,newsletter,application/pdf,turningwheel-spring2007.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf095,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-spring2007.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-spring2007_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-spring2007_th.jpg
"Turning Wheel, Summer 2007","Herskovits, Annette; Aitken, Robert; Moon, Susan; Jones, Ken; Boucher, Sandy; Fischer, Norman; Austin, Victoria; Kornfield, Jack; Hall, Will; Lion, Diana; Manuel, Zenju Earthlyn; Pickard, Stephen; Whalen-Bridge, John; Senauke, Alan; Wilson, Everett; Richstatter, Katje; Williams, Bill; Eldridge, Jan; Green, Tova; Soong, C. S.; Schlegel, Kisha Lewellyn; Akers, Ellery; Kamesar, Elan; Kokin, Lisa; Fortes, John Yoyogi; Sankary, Tiffany; Watson, Lawrence; Mateo, Hamlet",2007,2007,"Moon, Susan; DeDonato, Colette; Brown, Jim; Bailey, Gail; Wilson, Everett; Eldridge, Jan; Boucher, Sandy; Duerr, Maia; Herskovits, Annette; Messer, Ari; Payne, Karen; Richstatter, Katje; Markowitz, Rachel; Watson, Lawrence",Buddhism; newsletters; self-expression,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-summer2007,newsletter,application/pdf,turningwheel-summer2007.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf096,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-summer2007.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-summer2007_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-summer2007_th.jpg
"Turning Wheel, Fall/Winter 2007","Reoch, Richard; Aitken, Robert; Carolan, Trevor; Ogi, Naoyuki; DeDonato, Colette; Mandell, Jacqueline; Mandell, Chloe; Mandell, Erica; Halifax, Joan; Bono, Michaela; Wilson, Everett; Fernandopulle, Anushka; Harlan, Rick; Ikeda-Nash, Mushim; Michels, Kiva; Barber, Johnny; Green, Jeffery; O'Hara, Enkyo; Hoogstra, Heidi Enji; Lugovina, Paco; Wark, Richard; Ferriss, Rick; Norton, Edie; Vega-Frey, Jesse Maceo; Caplow, Florence; Roshi, Tofu; Bailey, Gail; Williams, Bill; Richstatter, Katje; Lark, Gary; Valdes, Migdalia; Hom, Nancy; Frank, Stacy; Moon, Susan; Prentiss, Molly; Prentiss, Charles; Mateo, Hamlet; Senauke, Alan",2007,2007,"Duerr, Maia; DeDonato, Colette; Bailey, Gail; Bailey, Gail; Wilson, Everett; Eldridge, Jan; Herskovits, Annette; Messer, Ari; Payne, Karen; Richstatter, Katje; Theberge, Rene; Markowitz, Rachel; Markowitz, Rachel",Buddhism; newsletters; dharma,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-fallwinter2007,newsletter,application/pdf,turningwheel-fallwinter2007.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf097,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-fallwinter2007.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-fallwinter2007_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-fallwinter2007_th.jpg
"Turning Wheel, Spring 2008","Loy, David; Senauke, Hozan Alan; Clements, Alan; Thakin, Aliya; Duerr, Maia; McDonald, Michele; Rothberg, Donald; Dahiwale, Mangesh; Wilson, Everett; Manuel, Zenju Earthlyn; Carolan, Patrick; Desuyo, Hedi B.; Eldridge, Jan; MauMau",2008,2008,"Duerr, Maia; Tumang, Patricia Justine; Eldridge, Jan; Davis, Beandrea; deRivera, Jenesha; Fine, Lenore; Fine, Lyn; Herskovits, Annette; Manuel, Zenju Earthlyn; Richstatter, Katje; Theberge, Rene; Wilson, Everett; Markowitz, Rachel",Buddhism; newsletters; spirits (beings),"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-spring2008,newsletter,application/pdf,turningwheel-spring2008.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf098,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-spring2008.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-spring2008_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-spring2008_th.jpg
"Turning Wheel, Summer/Fall 2008","Rothberg, Donald; Senauke, Hozan Alan; Vega-Frey, Jesse Maceo; Lion, Diana; Thomas, Claude AnShin; Habito, Ruben L. F.; Vesely-Flad, Rima; Sam, Canyon; Delgado, Aidan; Watts, Jonathan; Green, Tova; Quinones-Rosado, Raul; Davis, Beandreo; Loy, David R.; Manuel, Zenju Earthlyn; Wilson, Chris; Horwitz, Claudio; williams, angel Kyodo; Brown, Isaak; Kroft, Kenneth; Bodhi, Bhikkhu; Ekstrom, Randy J.; Potos, A.; Hard, Sally-Ann; Eldridge, Jon; Fisher, Diana",2008,2008,"Hajratwala, Minal; Tumang, Patricia Justine; Eldridge, Jan; Wilson, Everett; Billuni, Kristy Lin; Davis, Beandrea; Ransom, La Tricia; Richstatter, Katje; Rodgers, Anthony; Senauke, Hazan Alan; Markowitz, Rachel; Baillergeau, Lydia",Buddhism; newsletters; anniversaries; prisons (institutions),"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-summerfall2008,newsletter,application/pdf,turningwheel-summerfall2008.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf099,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-summerfall2008.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-summerfall2008_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-summerfall2008_th.jpg
"Turning Wheel, Fall/Winter 2008","Griffin, Rebecca; Jensen, Lin; Walker, Alice; Acuna, Caroline; Svaraksa, Sulak; Wilson, Everett; Jones, Ken; Wangchuk, Karma Tenzing; Williams, Bill; Boucher, Sandy; Carolan, Patrick; Manuel, Zenju Earthlyn",2009,2009,"Manuel, Zenju Earthlyn; Walker, Alice; Sivaraksa, Sulak; Griffin, Rebecca; Jensen, Lin; Boucher, Sandy; Carolan, Patrick; Ames, Diane; Acuna, Caroline; Wilson, Everett; Galdo, Querido; Magid, Jane; Magid, Jane",Buddhism; newsletters; wars; peace,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-fallwinter2009,newsletter,application/pdf,turningwheel-fallwinter2009.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf100,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-fallwinter2009.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-fallwinter2009_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-fallwinter2009_th.jpg
"Turning Wheel, Spring 2009","Nepa, Mark; Loy, David R.; Gaither, Daigan Vincent; Bayda, Ezra; Thanasanti, Ajahn; Ferrer, Jorge N.; Al-Jurf, Soha; Brazier, Caroline; Pence, Amy; Rose, Kate; Helminski, Kabir; Rezwani, Ahmad; Hanh, Thich Nhat; Ray, Reginald A.; Jensen, Lin; Nisker, Wes; Gates, Barbara; Dalai Lama",2009,2009,"Ellis, John W.; Wallace, Janet; Al-Jurf, Soha; Ames, Diane Patenaude; Bayda, Ezra; Brazier, Caroline; Ferrer, Jorge N.; Gaither, Daigan Vincent; Loy, David R.; Nepo, Mark; Pence, Amy; Rose, Kate; Thanasanti, Ajahn; Wilson, Everett; Markowitz, Rachel",Buddhism; newsletters; eroticism,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-spring2009,newsletter,application/pdf,turningwheel-spring2009.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf101,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-spring2009.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-spring2009_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-spring2009_th.jpg
"Turning Wheel, Summer 2010","Kramer, Jacqueline; Ellis, John W.; Cervine, Dane; Murrietta, Mia; Casey, J. Tyson; Seigen-Shinraku, Lea; Rutschman-Byler, Jiryu Mark; Barrows-Friedman, Nora; Acuna, Caroline; Arevalo-Carpenter, Michelle; Wilson, Everett; Zusman, Karen; Weintraub, Sarah; Ames, Diane Patenaude; McMahon, Patrick; Huong, Ho Xuan; Pagan, Darlene; Sullivan, David; Smith, Liza; Twichell, Chase; Selkirk, Jean",2010,2010,"Wilson, Everett; Murietta, Mia; Shinraku, Lea Seigen; Thomas, Leslie; Ellis, John W; McNamara, Ashley; Susoev, Tanya A.",Buddhism; newsletters; compassion; wars,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-summer2010,newsletter,application/pdf,turningwheel-summer2010.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf102,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-summer2010.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-summer2010_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-summer2010_th.jpg
