filename,object_location,title,creator,date,archival_date,description,subject,location,latitude,longitude,source,identifier,type,format_original,format,finding_aid,digital_collection,contributing_institution,language,rights,rightsstatement,filename_original,display_template,image_small,image_thumb,objectid,parentid
,https://objects.lib.uidaho.edu/plastino/mg632-f12_028.pdf,"Legislative limelight... Reapportion session was costly, fruitless","Plastino, Ben",1981-08-05,05 August 1981,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_028,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_028_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_028_th.jpg,plastino0444,
mg632-f12_029.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_029.pdf,The election eye... Election cannonading primed to begin soon,"Plastino, Ben",1981-08-12,12 August 1981,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_029,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_029_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_029_th.jpg,plastino0445,
mg632-f12_030.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_030.pdf,Legislative limelights... Legislative redistrict faces partisan battle,"Plastino, Ben",1981-11-04,04 November 1981,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_030,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_030_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_030_th.jpg,plastino0446,
mg632-f12_031.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_031.pdf,Redistricting tasks painful,"Plastino, Ben",1981-11-04,04 November 1981,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_031,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_031_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_031_th.jpg,plastino0447,
mg632-f12_032.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_032.pdf,Van Engelen scans state auditor race,"Plastino, Ben",1981-10-21,21 October 1981,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_032,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_032_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_032_th.jpg,plastino0448,
,https://objects.lib.uidaho.edu/plastino/mg632-f12_032.pdf,Legislative limelights... JFAC Eastern Idaho tour help to state,"Plastino, Ben",1981-10-25,25 October 1981,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_032,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_032_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_032_th.jpg,plastino0449,
mg632-f12_033.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_033.pdf,Jones urges tougher system for habituals,"Plastino, Ben",1981-10-25,25 October 1981,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_033,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_033_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_033_th.jpg,plastino0450,
,https://objects.lib.uidaho.edu/plastino/mg632-f12_033.pdf,Legislative limelights... JFAC predicts gloomy state funds outlook,"Plastino, Ben",1981-10-28,28 October 1981,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_033,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_033_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_033_th.jpg,plastino0451,
mg632-f13_001.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f13_001.pdf,Watkins favors more exemption,"Plastino, Ben",1981-02-18,18 February 1981,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f13_001,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f13_001_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f13_001_th.jpg,plastino0452,
mg632-f13_002.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f13_002.pdf,Legislative limelights... 46th Idaho Legislature progress above normal,"Plastino, Ben",1981-02-18,18 February 1981,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f13_002,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f13_002_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f13_002_th.jpg,plastino0453,
,https://objects.lib.uidaho.edu/plastino/mg632-f13_002.pdf,Kearnes sees rough times for relief cases,"Plastino, Ben",1981-02-18,18 February 1981,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f13_002,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f13_002_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f13_002_th.jpg,plastino0454,
mg632-f13_003.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f13_003.pdf,Legislative limelights... DHW is now political target at Legislature,"Plastino, Ben",1981-02-25,25 February 1981,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f13_003,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f13_003_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f13_003_th.jpg,plastino0455,
